Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,282.4171795,331.4358018,357.5237617,298.4704462,410.9040835,424.6204429,452.6628266,490.1032756,520.4804212,550.7279588,549.4538177,635.5011473,703.7842714,1160.321812,2432.83618,3331.994318,4550.074193,4154.219468,3452.615557,4275.257364,5892.099285,5186.377144,4736.033894,4325.29785,4423.52051,4038.068544,4004.035275,3755.470817,4267.805094,4532.151139,6268.918008,5536.998373,5578.038555,4252.065348,3963.879297,4570.571304,5116.196625,4667.193121,3831.780668,3888.879467,4135.99238,3993.031336,4141.434366,4933.46217,5739.613204,6891.36192,7221.369877,8458.309179,10254.17196,7721.018953,8849.322608,10809.68495,9813.505747,9683.58162,9663.42411,7384.700704,6984.419712,7230.434912,7956.627816,7767.016979,7005.879097
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1397.594803,1472.385714,1525.775853,1613.456884,1748.288118,1873.567774,1986.747159,2058.781882,1951.758596,2100.667869,2347.730246,2649.671014,3030.504708,3426.520112,3666.236108,4299.354057,4138.094675,4681.668593,5976.885651,7805.073396,10032.17868,9598.508938,9145.329109,8691.194954,8179.121916,8651.705793,10611.15369,13118.01842,15988.01649,16240.00625,19096.2412,19900.18849,20488.09967,18390.21782,19708.43564,23124.85792,24334.81898,26717.96323,28237.89163,28667.70904,28154.95388,27719.42137,29981.57019,34385.4918,40210.32844,41933.00443,44473.66528,50447.79001,47269.94483,38735.73974,39536.77268,42047.61425,42449.10767,43401.31053,47452.19914,45039.23595,41048.34966,40306.06743,42995.67729,42354.41465,40284.63846
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.648226,,,547.3348931,519.8575812,578.3446099,689.0594414,807.0322858,851.5259582,673.5434387,749.908535,801.9904139,853.5164537,1010.00798,1305.047486,1642.760938,1996.057129,2635.353882,3324.735879,2822.66743,3233.295943,4021.743306,4421.818242,4623.745725,4739.188338,4014.185944,4062.169888,4357.000936,4722.787783,4697.983652,4278.860771
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,183.4495898,190.218883,195.4923977,211.0645678,230.0887795,265.3236888,267.748225,214.8321482,200.307094,230.287227,253.5666219,269.3682352,228.8597328,259.7018437,296.8900239,281.4061265,271.1255783,306.809965,345.8344229,372.0601208,402.0607078,372.0774435,345.6413332,337.1633482,355.6667037,352.3527144,435.0681877,374.4703415,372.6839796,365.8896827,398.6370811,433.7732648,409.7463898,370.4194549,328.7445269,379.9879849,397.135755,384.7963283,407.523237,410.3340116,258.4710399,269.0149848,304.564636,367.8213621,417.5080667,492.5440562,913.3938493,1081.166318,1217.064435,1077.662058,1299.345212,1549.462719,1587.560932,2361.090324,1899.668336,1705.575082,1913.473536,2020.68179,2194.232477,2210.355923,2328.534642
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,354.421365,351.9090455,398.5461528,394.3311424,419.8098708,461.3753125,489.0716041,475.426317,477.7624592,508.1015161,518.3656626,493.8221614,456.4914841,429.7196923,363.4822793,336.1540207,343.6026312,393.7396899,407.3009759,322.41554,453.4037133,659.992931,715.0965267,674.0854826,672.4249304,651.1361134,717.0505359,769.0031667,787.2385644,769.2554754,732.2915119,855.5752706,955.1112811,1058.143368,1194.037865
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,106.4132245,109.4537158,93.84769049,100.1017727,112.610651,116.5611998,120.1435044,148.1746571,183.0817649,213.3068921,201.1248785,239.43311,288.0557773,335.8048909,378.312989,332.6806063,318.6078621,304.8374354,244.3733422,298.6604123,234.6562868,265.4916532,305.3136177,310.2993373,331.8177403,695.4109885,695.1553715,711.726181,682.2141569,696.4495843,728.6690719,669.401096,678.6761783,637.9390629,594.1493885,505.4216361,411.7718939,335.906217,642.7562183,665.7202157,662.3628772,780.3810509,924.5098746,833.2813604,860.6364339,762.7631177,742.7776286,700.5160422,607.4299047,660.7235712,690.7804932,679.7550717,732.7207273,777.8152452,787.0064509
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,111.6888386,109.3325999,119.7282088,119.7760284,130.3675607,142.2818203,145.8778567,148.978152,158.8667021,153.006192,141.5593514,194.9246536,204.2487981,197.0310455,162.6721541,164.9419353,145.9054808,190.4523799,176.2593916,223.4714185,250.149442,257.7891756,221.7991653,227.0232453,220.9604242,233.2432587,243.4382959,237.1300773,178.8483647,190.6723062,308.9103184,319.9574494,333.0585793,372.0561949,405.0751184,436.4752202,430.0039403,493.7219932,599.9952372,559.4145709,558.1746681,703.6605673,616.375664,634.6620391,623.3130914,603.3993815,661.4578387,738.5499449,802.7673851,749.453747,727.5201717
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,34.79058136,40.75147132,46.9760524,234.3440851,243.7690913,247.8441287,225.4865662,221.137218,218.2055377,217.321466,226.0013479,292.4598313,354.3014528,407.71064,418.0080975,429.4165844,,,202.6274483,138.9394517,155.6174781,144.1963121,151.772907,176.4150588,207.052649,243.737477,254.5355336,217.0723884,267.4680729,256.2263358,301.177109,294.0705049,210.4095434,285.5525482,450.6460023,824.5510831,663.7247513,1067.643955,1725.557584,2313.165937,2744.191483,3618.544476,6152.131238,10963.40638,12857.36882,15908.41119,22942.6101,16668.1217,17288.8426,21641.6939,21711.15159,20390.73727,19394.08066,11283.39805,9250.316493,9667.857801,10005.61679,8419.933336,7143.238705
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,520.3227443,590.7800548,617.0577577,695.2286244,783.705881,899.2812389,997.4304675,1068.114556,1154.438531,1324.058989,4.383538084,4.846822799,5.572326576,7.34153416,8.297579463,9.257635573,9.953189348,11.40431963,13.77264344,16.74576703,17.30070891,15.78878386,16.36943335,14.72943532,14.24128265,14.12547133,16.60003589,19.26378722,22.29696821,23.02552311,28.17422133,29.89996235,32.79808754,30.52762903,32.55112278,38.03393133,40.34860487,39.40455129,39.53717164,40.67421212,35.77305267,12549.03689,14177.57216,18518.37884,21995.47794,22560.14729,24821.93675,28863.97329,32127.98319,29828.75602,26716.64883,25483.88256,21913.93783,21755.33568,21630.54726,18057.3581,17897.54231,18608.19253,19775.65344,19150.7862,17676.19248
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,792.4549727,991.2280739,1153.9605,1245.624686,1276.370366,1346.858115,1372.667697,1477.915659,1678.073246,1872.468608,2162.530245,2408.714548,2757.88844,2886.998204,3117.889831,3192.231908,3153.818283,3272.553373,3411.96696,3632.678677,3861.397822,4370.618317,4705.790063,5056.977259,5041.012235,5213.795649,5682.705378,5741.653658,6645.985549,6658.223586,7212.986819,7832.349081,7290.834938,7258.166561,7291.74167,7444.089075,7789.632355,8370.040472,9096.538652,9628.172843,10152.83281,10486.37759,10815.91136,9680.175825
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,1498.276437,1876.503239,2196.711711,2860.280576,3432.706033,4257.949712,4844.676329,5713.954919,7235.549741,8480.694827,9483.173076,8544.058329,7813.690667,7988.170959,7198.702247,7760.828404,11271.32143,14554.38754,16398.01109,16813.68395,18326.80512,18315.1963,18768.93014,16797.45886,18123.96303,21665.7019,21422.35754,19145.49604,20496.66137,20170.43842,19004.10729,19275.47334,20652.87833,27459.76278,32023.45221,32489.78191,35458.12312,39780.95144,44367.05565,44918.56488,43988.33249,47186.98147,45936.76595,47535.58995,50484.92757,44536.40131,48181.87419,50321.36875,54470.95639,,
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,252.7561712,253.22729,261.1791338,280.0966364,279.9304645,278.8281385,283.1927246,287.9680471,310.6617452,322.4375294,349.0249756,355.0903711,367.1188811,438.5448512,527.4176968,594.6518036,696.2220153,854.6366434,925.1257445,1027.083696,1143.440402,1217.26402,1200.249234,1212.716559,1234.702641,1233.080944,892.2929065,850.2185121,915.3980653,955.1134609,845.3069621,1011.754966,1093.962908,1164.374025,1293.470198,1424.682543,1487.607658,1649.001602,1755.849582,1619.510736,1664.298958,1550.360366,1682.994501,1737.879287,1859.098363,2068.500129,2251.087963,2490.749127,2802.461962,2651.817123,2852.547327,3228.045741,3355.036919,3522.773706,3779.642336,3994.636913,4173.301666,4454.04815,4478.424646,4638.634943,4603.339617
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21594.03969,22628.27869,24472.78202,26596.21479,26713.05839,27680.54996,29288.78186,30320.53859,31040.0843,31210.47029,32908.30677,33656.45357,34843.20557,35829.25036,36214.00692,36601.91988,36502.38282,37723.78134,
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,321.5452368,282.3040713,305.3663987,327.1157281,344.1680772,370.1596491,334.8422489,358.3219666,379.8958762,395.2029189,395.2923993,420.6656159,588.137017,663.3956652,602.6248473,590.0653705,658.4360002,683.3303919,773.1816708,729.6050922,616.9607897,628.1936565,564.5278745,588.6103534,660.1519,468.138331,551.2621746,509.3737497,533.5383588,468.1583109,499.0317093,602.1438729,712.7128542,816.5354249,927.1885834,988.3413168,951.9124771,926.7403362,954.4003181,955.6653806,974.9491933,997.2113729,1056.423886,1105.506825,3188.67316,3658.476971,4050.788213,4233.76442,4580.699136,4908.567014,5378.81197,5489.142758,5407.153711,5576.82607,5811.397924,6124.95367,6145.818743,6609.510431,6955.939217
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1368.726712,1429.808847,1524.936605,1622.113844,1748.868971,1877.020232,2036.868226,2163.440037,2323.04123,2530.441687,2266.694395,2475.878108,2809.685705,3299.576286,3671.662638,3998.57429,4387.516988,4925.113578,5816.03816,6553.569937,7236.708016,7647.399435,7568.912821,7884.804759,8333.180899,8731.273531,10159.60132,11476.61138,12912.05148,13488.51103,14531.83196,15349.50997,16308.90927,16859.79891,18036.50766,19678.5057,19647.01317,19573.59436,19391.20709,25222.41315,25605.42719,25305.26827,26215.98543,29171.95831,32239.16068,33843.39367,35476.46499,38483.43325,40571.08377,37801.24782,39323.66889,42260.25461,42042.25086,42307.5711,42976.56675,40397.86011,41023.04565,42685.23497,45117.23759,45297.7165,43833.93023
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,429.4428744,436.7544115,487.8211341,565.7278104,629.5915258,676.8055071,685.9266141,723.2392256,714.4829696,825.5234491,960.0319615,1106.469717,1384.738437,1893.181242,2144.607713,2252.111881,2850.01461,3429.420276,3923.943731,4569.453707,5700.412634,5991.320261,6133.784079,5595.235139,6208.226159,6542.931537,7435.030698,9071.332602,10609.74564,12097.77516,13485.54489,15465.85886,17976.42938,20395.51737,22502.57974,23497.49231,24818.15455,27330.03335,25808.97095,25091.6666,25756.66378,25230.21633,24665.89,23977.01945,24928.10037,26649.7508,28224.21506,30594.01784,31515.66277,30697.34038,32549.99823,35142.48793,36730.8767,38403.77771,40315.28556,42431.88828,43731.10682,46165.85651,48542.68187,48354.47337,46323.86344
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,164.6443995,169.9097551,179.8763063,185.0488471,200.4347285,216.8153947,227.7409563,240.5468429,252.5849145,253.2687207,266.1364061,261.2463703,278.616076,307.3448001,338.1553292,356.457397,414.6231405,497.9382908,895.6479864,993.7254974,1078.810346,1066.168742,1090.998237,1110.475663,1183.02593,1232.869615,1287.410739,1362.885102,1262.067151,1128.284091,993.4832532,911.7549816,942.6129447,913.3016313,836.6023818,936.6676543,887.6926123,948.9547702,1023.460734,1002.716922,1093.1081,1133.186372,1134.064445,1158.178083,1217.818021,1308.09197,1430.057614,1583.047451,1739.353377,1789.705553,1904.347152,2088.315547,2144.342363,2102.592449,2206.054397,2302.204411,2342.584904,2453.727115,2510.322943,2574.356751,2405.732848
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,92.72809263,95.89824206,98.73374807,103.5443265,110.3119814,120.6873745,127.2176501,128.8045264,130.6247393,136.9396523,142.3290905,147.1548541,155.5986033,180.912138,214.7258571,242.8914881,257.6847236,289.7486562,320.2809865,359.2552053,380.7936916,374.8511907,361.8828622,343.0941588,346.9175148,344.2520586,392.3437481,424.8268028,413.887314,386.9613632,392.759677,385.7454433,349.3600232,347.2148898,288.2249731,326.406005,329.8755973,334.0670616,344.0974623,336.9366323,359.3822582,334.1538451,348.8507849,384.1144683,428.4145105,475.339761,548.3366,636.997799,748.4684432,738.8307773,797.2101201,852.3707875,872.437832,945.0036949,970.9121683,927.1244575,909.5132254,944.4637175,979.8899885,984.8189428,973.2718546
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4877.568417,5232.85176,5263.447002,5640.328953,5198.092739,4841.606375,5362.022897,6232.655595,8059.420173,9661.169574,10527.89268,11695.94466,13937.44839,16296.80592,14540.6416,13949.3265,14609.52435,13258.35985,13674.4178,13599.40978,11781.73479,12361.48383,13451.62495,15014.08502,14944.35622,13828.4695
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,70.66108456,68.76433933,70.13804588,71.96218417,77.86259725,82.94760837,84.9852522,83.41190396,81.59295367,85.29579643,70.82617925,76.26374897,76.90186371,94.90457191,112.996202,133.7502478,169.3107588,178.860637,180.273204,195.754238,245.2165669,256.2456189,249.4322126,268.2919292,293.1867733,317.0763459,357.7968297,309.30349,386.7772914,396.6861392,439.944188,483.8736354,308.3713974,251.7528877,285.1188538,363.2655445,368.6318638,415.7707421,455.5418961,499.3029687,811.5343577,739.348191,697.597063,561.8176913,663.7943295,766.6919755,792.8260107,981.1105146,1076.702447,1150.211089,1172.099015,1287.954058,1337.336475,1393.956085,1402.100289,1389.119779,1265.986932,1294.239628,1435.350852,1272.490699,1176.75582
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.241139,3735.101486,3874.030564,4171.83487,4495.969153,4525.040091,4596.183443,4744.213002,4793.477848,4624.282203,5275.987149,6654.72998,8421.104565,10285.79194,11200.57695,11475.82271,13918.95766,15753.47023,13046.48316,13191.62126,14216.16561,12950.68652,13687.51406,14267.01215,12706.89121,13090.50673,14605.85435,16411.44111,16733.32217,15899.14828
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,193.748097,198.4551912,215.7341215,229.7439097,244.0166708,273.8532197,344.4520645,422.070102,443.0372587,465.9084169,516.7541645,541.2423941,645.2605401,763.0220825,806.9413315,775.9853418,797.5094673,792.7125854,824.0429736,842.9159893,846.2312741,899.0348879,917.1558139,1032.027602,1042.200501,1027.332615,1088.44311,1175.263767,1305.225301,1406.799587,1472.319109,1413.816086,1359.787215,1463.142009,1464.545884,1470.198997,1633.929044,1926.883543,2280.109835,2676.307757,3293.45746,3915.625837,3760.768261,4521.982563,5288.461865,5567.74639,5824.770745,5965.710751,5579.990996,5572.724644,6094.71936,6415.154649,6510.727455,6187.685697
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,179.2283801,179.0554103,181.651997,185.8342515,201.977565,217.4737918,227.8943411,252.3932669,312.6997738,386.7295584,411.9684944,431.4370421,474.8378059,500.0907089,593.0142155,700.0485418,777.2030403,740.7118501,737.0621374,723.8646886,747.832259,759.3980163,763.643646,804.9910598,815.3686489,911.4248159,916.8701103,899.9583895,942.340569,1005.658166,1115.949528,1200.17599,1251.028197,1201.807272,1157.387832,1243.783083,1239.904722,1247.167976,1381.571438,1622.42913,1910.307684,2238.249424,2735.233638,3240.511404,3106.858574,3710.556573,4312.473561,4529.499118,4737.412327,4848.12374,4536.057792,4505.604602,4889.873864,5127.061541,5192.129777,4929.861141
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,92.33921225,96.0359644,100.0200261,103.5965093,108.8869779,117.733575,124.0321782,125.4240071,127.4493901,138.4474125,158.9173403,154.0566727,156.3362431,173.3517421,230.4385888,272.1715974,278.0082078,291.2549918,319.3755846,366.6203932,429.3522375,632.1404309,576.7061799,469.3980667,423.8848464,420.2531004,405.2496911,415.390824,413.0064596,391.964413,412.0615272,403.3378633,383.959863,355.9536897,331.1598726,372.7156204,398.6762214,402.3653086,399.1721644,401.3149855,434.8293822,421.7640704,446.1174048,486.8054734,556.7177913,632.2807323,744.4574291,855.97075,997.4222714,963.3877966,1083.105991,1190.085798,1249.630901,1347.17426,1408.98015,1366.150172,1305.681497,1321.432163,1364.109464,1396.320349,1364.157834
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,100.2035983,104.7303915,109.3208392,112.8825782,120.1383233,127.1845955,134.8410453,132.0593733,135.7916839,151.3080583,202.5487828,183.1824824,200.2661752,207.9368328,291.533702,325.8805109,381.8306115,390.5742169,411.7886675,490.1496827,609.7480816,1138.369675,1009.300842,743.0963177,618.8118822,603.3273088,528.0290891,524.5188241,523.079968,489.9764779,525.3198064,513.4535829,502.2985486,434.3877902,428.6304212,489.2974093,526.739276,524.3002409,505.433417,514.0340363,572.634095,558.0325467,602.0875493,660.2706614,786.0745034,918.4400482,1123.446,1265.745034,1464.181449,1340.413854,1534.962515,1721.445534,1859.740421,1972.596895,2068.872068,1949.18058,1773.844239,1712.650913,1747.506594,1758.035927,1664.260131
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,53.53729568,65.05304384,74.60209639,79.7145354,79.17818799,90.87617148,131.0249053,202.4954054,233.1166609,278.1966702,333.6943767,365.915842,356.9213392,491.5795329,566.5777185,583.6698355,512.9591111,525.3339435,516.9609902,474.8591605,442.2154853,481.781485,530.0032545,585.0765629,631.7828578,681.9383856,827.9052662,912.2032939,1026.393436,1137.410101,1063.712376,463.9481582,671.0986097,780.1902047,748.2576087,900.1775881,1065.64852,1150.261367,1263.287332,1589.801489,1860.002811,2166.854231,2261.247309,3122.362673,3643.047176,3694.35934,3623.927241,3491.637491,3331.695115,3562.816334,3837.578024,3893.859578,4135.201531,3869.588427
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,347.0333915,333.2856155,319.2601257,320.3959059,322.9908409,341.9044036,359.6686633,356.5143742,341.771862,353.5814262,346.5269676,322.3800445,316.3130041,280.9106224,312.4308837,332.3352756,339.3564809,344.6528981,343.2438893,363.6049798,351.3676995,365.5459242,397.3159159,438.537396,484.9296404,549.3382878,644.9020519,757.2005819,771.2534696,851.2809904,915.6179926,932.2370758,1022.148077,1065.282163,1063.642258,1065.845678,1124.557574,1172.228221,1217.408147,1219.775623
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12681.61415,14036.08285,15991.22782,18450.48294,20624.8028,20322.68202,21351.11694,24864.43629,29522.27779,35494.66734,37766.67954,42107.83723,54196.30173,70986.30133,65029.01975,69767.34336,77349.22524,79148.33225,83357.13268,92334.64631,85126.97047,82197.12677,83477.83429,89112.66772,,
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,82.18860274,85.35430099,89.88175649,101.1264294,115.5374961,119.3189163,89.99730437,96.33913646,99.87596272,107.6223184,112.4344925,118.6032415,122.9818641,143.7786876,163.4781125,158.036171,161.0920922,186.2135042,205.6933833,224.0010188,266.5778508,270.4706009,274.1113337,291.2381101,276.6679583,296.43515,310.4659328,340.4168345,354.1492482,346.1128885,367.5566089,303.0556077,316.9539272,301.1590023,346.1029514,373.7664808,399.9500747,415.4937978,413.2989322,441.9987604,443.3141938,451.5729973,470.9867868,546.7266135,627.7742417,714.8610154,806.7532806,1028.334772,998.5223415,1101.960838,1357.563727,1458.104066,1443.882435,1449.610451,1573.885642,1605.605445,1732.554242,1980.66702,1996.915087,2100.751461,1900.70681
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,685.6147124,739.2764064,797.0062884,852.1353017,965.1354227,1023.773726,1074.506506,1152.004952,1124.516636,1291.34992,1887.930321,2164.048248,2642.107003,3078.846458,3196.112279,3776.20278,3707.572862,4352.135905,5587.923752,6895.849301,8092.437902,7602.175919,7823.547029,7511.763109,7228.508762,7634.631721,10302.18386,12168.0295,13607.7996,14193.29327,17819.59523,17890.20612,19957.57653,18612.91349,20196.13556,24330.72213,26453.89235,28622.59902,30821.53025,26303.57435,26311.49712,28264.05202,32695.37099,41191.41422,47732.54759,50910.32995,54328.54428,61415.15484,61463.3481,52214.91098,48745.67899,51954.49662,48911.81974,51591.94256,55660.99748,62025.05779,63036.53657,70587.47618,79336.47135,80778.82961,83812.80297
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,191.680825,196.9250906,203.4373696,208.132467,221.3212827,248.3411523,264.9796277,287.0829089,318.9919066,350.9135557,384.9440425,468.9569401,570.3506238,876.2681268,1453.734123,1581.930432,2017.411084,2315.893105,2168.869791,2427.465299,2441.440618,2499.988439,3008.145921,3583.329219,3568.655486,3805.581767,4244.690326,2617.70064,2318.464457,2197.956148,2214.327688,,,1067.307587,1185.686421,1569.255447,1932.805016,1804.336763,1723.835367,1756.896803,1670.009674,1909.412306,1911.678649,2253.935835,2756.198822,3246.051122,3774.358055,4904.666183,5717.314148,5709.948293,6599.660938,7781.405801,7927.844908,6018.3229,5585.525604,4904.327315,5253.42656,5520.314782,3598.483454,3114.622753,2282.551865
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,254.7015332,250.7872054,288.1634817,,,,312.8221085,313.8171509,330.8853685,376.8917646,388.1112804,468.8540124,1018.095783,1151.818714,1471.149534,1591.882266,1847.668968,2852.111974,3850.264419,2693.156529,2936.59679,2747.965495,3090.004177,3112.995764,2970.786753,3492.276687,3773.375417,3873.619309,10356.90305,22.79534531,30.08638701,54.44157978,204.2723883,639.9231244,502.028676,968.5291421,932.3097306,1617.467894,2058.264401,1494.388802,1320.734706,854.8252808,1391.963489,1855.522348,2373.209448,3182.841351,4636.639325,3853.82862,4657.280269,6045.494567,6836.073995,7076.552265,6637.684375,4688.318017,4550.658638,5076.690795,5523.078375,5658.492267,4157.484495
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,1414.982269,1418.12587,1562.23073,1831.705656,2297.920643,2723.52095,3215.694178,3125.649492,2354.480027,2039.196295,2576.353444,3252.099178,4014.8266,5437.091172,7040.436646,6454.38712,7583.205921,9957.254436,11236.7012,12640.64081,14821.68546,15137.28877,13711.69892,11671.82472,11959.52416,12361.19686,16406.06448,22453.19769,24451.98261,22434.34984,25384.92564,26802.97039,27124.25856,23579.80153,24018.63862,26633.60487,27614.87334,27919.16715,31030.03902,32381.62822,32096.39404,28897.44295,32409.22793,39476.70685,47334.95313,56794.88022,57492.93425,69495.72674,56943.35966,41301.27943,43237.07295,47714.59223,45995.54788,49804.983,54576.74481,52951.68151,61987.92636,72010.14903,74348.36228,68883.14877,59260.88714
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,1229.174748,1436.384439,1094.635848,1257.811405,1375.892256,1429.314605,1513.883606,1468.123862,1647.877274,1852.392539,,,,,,,,,,,,,,,,,,,,,,,,,,18166.84989,19400.98229,19701.60151,19462.19453,19162.95576,21101.00759,20353.86397,18479.60387,19033.61684,19933.71659,20585.63748,21854.83701,24939.56531,29599.60817,27719.5449,30694.16768,33610.69403,32510.3453,36316.47837,37738.41607,35813.71341,37282.53056,40474.66813,41704.82857,43588.71315,43610.52033
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,804.4926233,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,1.088153097,1.190789558,1.379496601,1.655417302,1.870308834,2.121283756,2.083090838,2.377479738,2.897593451,3.61014566,4.367454237,3.936931069,3.902545357,4.045086003,3.997253391,4.126665128,5.843420815,7.352015979,8.131021587,8.462681482,10.75617841,11.33918865,12.0045452,9.677399594,9.987552555,10.67268337,11.92116849,11.27422197,11.52666088,22005.05454,20137.59122,20500.9544,22376.2979,27526.32246,31317.20079,32055.09208,33529.7266,37870.74751,40944.91242,37226.75719,36035.645,38649.63948,35051.52127,35560.08141,35565.72138,30242.38614,30960.73151,32406.72032,34625.58421,33566.7873,31676.2021
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,429.2541461,453.0578344,463.8905134,485.2438081,518.8138716,553.4506858,615.9643437,636.6162749,593.6247238,644.0583348,748.9594581,808.6335546,968.9729309,968.9572294,1188.550667,1410.446,1443.053458,1561.735828,1255.731737,1137.027471,1238.839069,1356.016631,1474.235401,1593.184998,1029.136715,899.2567575,1168.097303,1383.761704,1602.195824,1832.758909,1897.690884,1683.331431,1436.567481,2189.528292,2173.165848,2596.010121,2889.781119,3250.895306,3368.194716,3375.674975,3392.123878,3437.655517,3609.203331,3480.511665,3733.798671,4103.601637,4331.292053,4623.747897,4928.126409,4335.178411,4704.04776,5111.465987,5209.859264,4989.734089,4834.284009,4907.927415,4843.7499,5070.099503,5359.993789,5369.498371,4664.52915
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,511.1029708,519.3735193,458.1277022,374.0829977,432.145547,371.5744949,374.8861448,418.5811357,484.3357223,596.4204473,659.7748406,804.7998473,962.0106438,1163.013013,1420.565995,1644.256458,1778.870784,1825.832545,1841.874544,1783.726598,1721.977409,2122.97043,2157.097871,1927.559405,1241.698005,1166.61093,1155.234236,1335.287511,1334.228922,1414.338911,1466.044512,1463.887967,1494.510627,1600.397931,1619.535865,1651.621798,1720.361427,1802.055064,1876.259338,2044.963723,2183.394643,2513.028732,2735.378767,3455.769953,3559.692102,3736.645462,3852.890025,3910.346894,4044.426869,4131.44735,4164.108769,4175.356602,4231.51828,4308.151074,4405.487109,4282.765823
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,475.3190756,568.9077427,639.6407854,724.6937622,843.6168785,928.5188486,1068.55844,1239.318377,1451.337703,1684.659403,2056.122044,2272.077844,2967.041996,3974.746092,4353.824355,4674.445481,5197.622337,6335.286871,8820.693343,9103.564756,9463.352464,10360.1767,9575.608995,10421.2139,10978.91981,11576.69049,17113.25894,20748.99092,25059.01395,24822.77257,25371.46417,28915.01536,31414.97637,35681.96849,39200.49134,43428.95237,38436.94162,35021.72995,31902.76693,36026.55449,38532.04147,33846.45241,32289.3456,34808.40168,37688.87242,37217.64479,35433.98541,35275.21969,39339.29987,40855.1804,44507.67639,48167.99727,48603.47665,40454.44746,38109.41211,34524.46986,38761.81815,38386.51115,39159.42356,40113.06097,
